0,0,19,2,13,9600,2,1,
0,0,14,10,13,9600,4,1,
0,0,18,1,9,10000,5,0,
0,0,1,15,10,10000,5,0,
0,0,11,1,14,9600,3,1,
0,0,9,3,12,9600,2,1,
0,0,8,12,12,9600,3,1,
0,0,12,17,13,10000,4,0,
0,0,4,13,12,9600,3,1,
0,0,14,4,12,9600,3,1,
0,0,19,2,9,10000,5,0,
0,0,10,9,10,9200,7,0,
0,0,12,5,13,9600,3,1,
0,0,19,4,11,9200,7,0,
0,0,19,3,13,9600,3,1,
0,0,2,4,7,9600,6,0,
0,0,20,4,12,9600,3,1,
0,0,7,15,14,9600,3,1,
0,0,18,12,12,10000,5,0,
0,0,19,3,9,9600,6,0,
0,0,14,5,9,9200,7,0,
0,0,9,1,7,9600,6,0,
0,0,15,8,12,9600,3,1,
0,0,14,10,14,9600,4,1,
0,0,20,19,12,10000,5,0,
0,0,4,4,13,9600,2,1,
0,0,2,1,6,9600,6,0,
0,0,3,16,14,9600,3,1,
0,0,17,9,12,9600,4,1,
0,0,1,13,11,10000,5,0,
0,0,3,6,11,10000,5,0,
0,0,18,11,13,10000,4,0,
0,0,8,6,11,10000,5,0,
0,0,10,1,14,9600,3,1,
0,0,14,19,13,10000,5,0,
0,0,9,11,10,9200,7,0,
0,0,11,6,11,9600,6,0,
0,0,12,7,9,9200,7,0,
0,0,3,8,13,9600,2,1,
0,0,16,17,14,10000,5,0,
0,0,3,5,11,10000,5,0,
0,0,10,8,9,9200,7,0,
0,0,11,15,12,9600,4,1,
0,0,12,8,10,9200,7,0,
0,0,17,5,11,9200,7,0,
0,0,11,1,9,10000,4,0,
0,0,8,2,14,9600,2,1,
0,0,11,4,9,10000,5,0,
0,0,4,5,9,10000,5,0,
0,0,3,7,13,9600,2,1,
0,0,13,2,10,10000,5,0,
0,0,10,4,9,10000,5,0,
0,0,12,4,13,9600,3,1,
0,0,2,2,11,10000,1,0,
0,0,1,7,9,10000,1,0,
0,0,2,1,6,9600,6,0,
0,0,2,1,8,9600,6,0,
0,0,19,19,13,10000,5,0,
0,0,2,15,14,9600,2,1,
0,0,12,2,9,10000,5,0,
0,0,6,12,10,9200,7,0,
0,0,3,1,6,10000,5,0,
0,0,1,5,7,10000,5,0,
0,0,18,6,12,9600,3,1,
0,0,6,7,10,10000,5,0,
0,0,2,20,13,9600,2,1,
0,0,20,4,14,9600,3,1,
0,0,1,17,11,10000,5,0,
0,0,5,7,14,9600,2,1,
0,0,18,4,12,9600,3,1,
0,0,20,16,14,10000,5,0,
0,0,9,7,9,9600,6,0,
0,0,10,1,13,9600,3,1,
0,0,13,2,11,10000,5,0,
0,0,9,7,14,9600,3,1,
0,0,13,11,12,9600,4,1,
0,0,7,18,12,9600,3,1,
0,0,5,2,8,9200,7,0,
0,0,14,6,14,9600,3,1,
0,0,1,8,7,9600,6,0,
0,0,4,7,10,10000,5,0,
0,0,7,19,12,9600,4,1,
0,0,15,9,13,9600,4,1,
0,0,7,20,14,9600,4,1,
0,0,3,20,12,9600,3,1,
0,0,10,9,10,9200,7,0,
0,0,16,4,13,9600,3,1,
0,0,10,3,12,9600,2,1,
0,0,8,4,9,10000,5,0,
0,0,8,6,12,9600,3,1,
0,0,16,6,14,9600,3,1,
0,0,11,4,11,10000,5,0,
0,0,18,8,14,9600,4,1,
0,0,9,1,10,10000,4,0,
0,0,7,4,11,10000,5,0,
0,0,1,16,12,9600,2,1,
0,0,17,1,12,9600,2,1,
0,0,6,8,12,9600,3,1,
0,0,20,4,9,9200,7,0,
0,0,8,12,11,9200,7,0,
0,0,14,17,14,10000,5,0,
0,0,5,13,10,9600,6,0,
0,0,7,13,11,9200,7,0,
0,0,20,19,14,10000,5,0,
0,0,1,19,12,9600,2,1,
0,0,4,10,14,9600,2,1,
0,0,1,12,12,9600,3,1,
0,0,18,20,13,10000,5,0,
0,0,4,1,8,10000,5,0,
0,0,4,19,12,9600,3,1,
0,0,3,12,11,10000,5,0,
0,0,2,5,13,9600,3,1,
0,0,1,8,10,10000,2,0,
0,0,3,8,12,9600,2,1,
0,0,17,5,11,9200,7,0,
0,0,6,9,13,9600,3,1,
0,0,10,5,9,9600,6,0,
0,0,13,3,10,10000,5,0,
0,0,16,18,13,10000,5,0,
0,0,20,4,9,9200,7,0,
0,0,18,2,10,10000,5,0,
0,0,8,6,11,10000,5,0,
0,0,5,11,10,9600,6,0,
0,0,15,11,13,9600,4,1,
0,0,3,12,10,10000,5,0,
0,0,1,2,11,9200,5,2,
0,0,4,2,8,9600,6,0,
0,0,2,14,14,9600,2,1,
0,0,18,18,13,10000,5,0,
0,0,10,1,12,9600,3,1,
0,0,18,5,11,9200,7,0,
0,0,2,4,7,9600,6,0,
0,0,3,2,10,10000,0,0,
0,0,12,9,9,9200,7,0,
0,0,4,1,8,10000,5,0,
0,0,1,2,10,9200,5,2,
0,0,1,4,7,10000,5,0,
0,0,10,10,10,9200,7,0,
0,0,3,14,13,9600,2,1,
0,0,5,18,9,9200,7,0,
0,0,13,12,14,9600,4,1,
0,0,10,1,11,10000,4,0,
0,0,6,5,11,10000,5,0,
0,0,8,1,7,9600,6,0,
0,0,7,15,10,9200,7,0,
0,0,19,7,13,9600,4,1,
0,0,9,2,10,10000,5,0,
0,0,7,6,13,9600,2,1,
0,0,18,12,13,10000,5,0,
0,0,1,3,7,10000,5,0,
0,0,12,4,9,10000,5,0,
0,0,7,2,14,9600,2,1,
0,0,8,1,11,10000,2,0,
0,0,17,4,13,9600,3,1,
0,0,19,4,13,9600,3,1,
0,0,15,10,13,9600,4,1,
0,0,12,19,14,10000,5,0,
0,0,19,2,9,10000,5,0,
0,0,4,16,14,9600,3,1,
0,0,6,7,11,10000,5,0,
0,0,20,18,13,10000,5,0,
0,0,6,14,10,9200,7,0,
0,0,11,2,13,9600,2,1,
0,0,9,8,14,9600,3,1,
0,0,14,6,10,9200,7,0,
0,0,8,8,9,9600,6,0,
0,0,5,14,10,9200,7,0,
0,0,5,13,14,9600,3,1,
0,0,20,1,12,9600,2,1,
0,0,1,5,6,10000,5,0,
0,0,2,4,6,9600,6,0,
0,0,3,3,8,9600,6,0,
0,0,17,16,13,10000,5,0,
0,0,7,10,11,9200,7,0,
0,0,8,4,9,10000,5,0,
0,0,4,17,12,9600,3,1,
0,0,12,10,14,9600,3,1,
0,0,10,3,10,10000,5,0,
0,0,17,6,14,9600,3,1,
0,0,6,17,9,9200,7,0,
0,0,17,2,12,9600,2,1,
0,0,12,19,12,10000,5,0,
0,0,16,12,14,9600,4,1,
0,0,5,3,10,10000,5,0,
0,0,1,4,6,10000,5,0,
0,0,1,10,12,9600,3,1,
0,0,6,15,11,9200,7,0,
0,0,17,17,14,10000,5,0,
0,0,4,3,12,9600,3,1,
0,0,14,20,13,10000,5,0,
0,0,3,4,10,10000,5,0,
0,0,9,11,12,9600,3,1,
0,0,15,2,12,9600,2,1,
0,0,18,5,10,9200,7,0,
0,0,18,1,9,10000,5,0,
0,0,4,18,14,9600,3,1,
0,0,11,6,9,9600,6,0,
0,0,8,15,13,9600,3,1,
0,0,12,3,13,9600,2,1,
0,0,3,15,14,9600,2,1,
0,0,1,19,14,9600,2,1,
0,0,7,13,13,9600,3,1,
0,0,10,8,9,9200,7,0,
0,0,5,8,12,9600,2,1,
0,0,20,8,13,9600,4,1,
0,0,10,19,12,9600,4,1,
0,0,13,6,9,9200,7,0,
0,0,11,9,14,9600,3,1,
0,0,6,8,11,10000,5,0,
0,0,11,14,14,9600,4,1,
0,0,20,17,14,10000,5,0,
0,0,10,2,10,10000,5,0,
0,0,10,5,14,9600,3,1,
0,0,4,8,12,9600,2,1,
0,0,12,5,14,9600,3,1,
0,0,2,20,10,10000,5,0,
0,0,5,10,14,9600,3,1,
0,0,6,10,10,9600,6,0,
0,0,2,18,10,10000,5,0,
0,0,18,2,12,9600,2,1,
0,0,4,8,12,9600,2,1,
0,0,3,13,11,10000,5,0,
0,0,16,15,14,10000,5,0,
0,0,4,9,9,10000,5,0,
0,0,15,15,13,10000,5,0,
0,0,12,4,10,10000,5,0,
0,0,9,8,13,9600,3,1,
0,0,1,2,8,9600,6,0,
0,0,1,7,7,9600,6,0,
0,0,6,17,12,9600,3,1,
0,0,13,5,13,9600,3,1,
0,0,5,19,10,9200,7,0,
0,0,13,3,11,10000,5,0,
0,0,2,13,11,10000,5,0,
0,0,6,13,11,9200,7,0,
0,0,14,10,14,9600,4,1,
0,0,17,3,13,9600,3,1,
0,0,17,3,13,9600,3,1,
0,0,1,14,12,9600,2,1,
0,0,5,9,9,10000,5,0,
0,0,1,16,13,9600,2,1,
0,0,6,3,13,9600,2,1,
0,0,9,20,13,9600,4,1,
0,0,1,6,6,10000,5,0,
0,0,2,3,9,10000,0,0,
0,0,1,8,13,9200,3,2,
0,0,16,6,11,9200,7,0,
0,0,3,14,13,9600,2,1,
0,0,16,19,14,10000,5,0,
0,0,7,6,11,10000,5,0,
0,0,3,19,9,9600,6,0,
0,0,13,20,14,10000,5,0,
0,0,6,20,12,9600,3,1,
0,0,20,4,10,9200,7,0,
0,0,1,10,12,9600,3,1,
0,0,7,11,10,9200,7,0,
0,0,7,6,13,9600,2,1,
0,0,4,4,13,9600,2,1,
0,0,8,5,13,9600,2,1,
0,0,4,11,9,10000,5,0,
0,0,11,8,14,9600,3,1,
0,0,6,6,14,9600,2,1,
0,0,14,6,11,9200,7,0,
0,0,12,5,13,9600,3,1,
0,0,11,7,9,9200,7,0,
0,0,20,5,13,9600,3,1,
0,0,8,5,10,10000,5,0,
0,0,1,3,9,10000,1,0,
0,0,9,3,10,10000,5,0,
0,0,6,12,9,9200,7,0,
0,0,13,11,14,9600,4,1,
0,0,1,10,14,9600,3,1,
0,0,3,17,11,9600,6,0,
0,0,15,7,10,9200,7,0,
0,0,14,17,12,10000,5,0,
0,0,18,3,9,9600,6,0,
0,0,5,4,12,9600,2,1,
0,0,3,2,7,10000,5,0,
0,0,9,15,13,9600,4,1,
0,0,17,20,13,10000,5,0,
0,0,3,14,14,9600,2,1,
0,0,4,17,11,9200,7,0,
0,0,9,11,13,9600,3,1,
0,0,2,18,14,9600,2,1,
0,0,1,4,6,10000,5,0,
0,0,10,12,14,9600,3,1,
0,0,2,1,11,9200,5,2,
0,0,12,3,9,10000,5,0,
0,0,4,5,12,9600,2,1,
0,0,17,1,14,9600,2,1,
0,0,5,12,11,9600,6,0,
0,0,20,20,13,10000,5,0,
0,0,2,5,14,9600,3,1,
0,0,16,9,12,9600,4,1,
0,0,10,5,10,9600,6,0,
0,0,17,8,13,9600,4,1,
0,0,14,6,14,9600,3,1,
0,0,2,8,9,10000,5,0,
0,0,16,3,10,10000,5,0,
0,0,12,18,14,10000,5,0,
0,0,1,5,7,10000,5,0,
0,0,12,9,10,9200,7,0,
0,0,18,2,9,10000,5,0,
0,0,8,11,9,9200,7,0,
0,0,20,4,14,9600,3,1,
0,0,2,15,13,9600,2,1,
0,0,6,19,13,9600,3,1,
0,0,17,20,14,10000,5,0,
0,0,2,5,9,10000,4,0,
0,0,7,9,11,9600,6,0,
0,0,13,14,13,9600,4,1,
0,0,6,5,10,10000,5,0,
0,0,8,7,13,9600,3,1,
0,0,11,15,13,9600,4,1,
0,0,6,12,13,9600,3,1,
0,0,10,8,14,9600,3,1,
0,0,2,13,9,10000,5,0,
0,0,17,13,12,10000,5,0,
0,0,14,2,13,9600,2,1,
0,0,9,13,13,9600,3,1,
0,0,2,16,14,9600,2,1,
0,0,2,2,7,10000,5,0,
0,0,2,11,9,10000,5,0,
0,0,4,20,11,9200,7,0,
0,0,13,3,11,10000,5,0,
0,0,8,8,11,9600,6,0,
0,0,1,5,7,10000,5,0,
0,0,17,2,13,9600,2,1,
0,0,1,14,13,9600,2,1,
0,0,2,5,6,9200,7,0,
0,0,15,17,13,10000,5,0,
0,0,14,2,10,10000,5,0,
0,0,4,2,7,9600,6,0,
0,0,10,6,9,9600,6,0,
0,0,5,2,10,10000,4,0,
0,0,12,3,13,9600,2,1,
0,0,2,10,10,10000,5,0,
0,0,15,10,12,9600,4,1,
0,0,4,20,9,9200,7,0,
0,0,14,5,14,9600,3,1,
0,0,17,6,10,9200,7,0,
0,0,1,13,13,9600,2,1,
0,0,16,2,10,10000,5,0,
0,0,11,4,10,10000,5,0,
0,0,20,16,13,10000,5,0,
0,0,15,16,13,10000,5,0,
0,0,3,7,12,9600,2,1,
0,0,8,10,11,9200,7,0,
0,0,3,2,6,10000,5,0,
0,0,5,2,7,9200,7,0,
0,0,4,10,10,10000,5,0,
0,0,4,1,10,10000,1,0,
0,0,6,12,10,9200,7,0,
0,0,17,4,13,9600,3,1,
0,0,15,3,9,10000,5,0,
0,0,1,5,6,10000,5,0,
0,0,15,19,12,10000,5,0,
0,0,3,11,14,9600,2,1,
0,0,15,3,9,10000,5,0,
0,0,16,12,12,9600,4,1,
0,0,16,13,13,10000,4,0,
0,0,1,12,14,9600,3,1,
0,0,2,2,8,10000,5,0,
0,0,2,1,5,10000,4,0,
0,0,16,16,14,10000,5,0,
0,0,11,8,11,9200,7,0,
0,0,1,6,7,10000,5,0,
0,0,3,6,11,10000,5,0,
0,0,6,18,11,9200,7,0,
0,0,9,4,14,9600,2,1,
0,0,16,10,14,9600,4,1,
0,0,15,16,13,10000,5,0,
0,0,1,7,8,9600,6,0,
0,0,20,3,11,9600,6,0,
0,0,14,6,12,9600,3,1,
0,0,16,4,11,9600,6,0,
0,0,3,3,14,9600,3,1,
0,0,14,9,12,9600,3,1,
0,0,4,12,10,10000,5,0,
0,0,20,1,10,10000,5,0,
0,0,10,3,13,9600,2,1,
0,0,4,13,14,9600,3,1,
0,0,1,10,7,9200,7,0,
0,0,1,10,9,10000,4,0,
0,0,16,3,11,10000,5,0,
0,0,7,9,10,9600,6,0,
0,0,1,19,11,10000,5,0,
0,0,10,13,12,9600,3,1,
0,0,11,9,12,9600,3,1,
0,0,20,6,14,9600,3,1,
0,0,2,9,14,9600,2,1,
0,0,18,8,14,9600,4,1,
0,0,4,15,14,9600,3,1,
0,0,2,8,10,10000,5,0,
0,0,14,14,12,10000,4,0,
0,0,14,10,14,9600,4,1,
0,0,7,8,10,9600,6,0,
0,0,13,19,12,10000,5,0,
0,0,5,2,12,9600,3,1,
0,0,15,7,9,9200,7,0,
0,0,3,16,9,10000,5,0,
0,0,17,16,12,10000,5,0,
0,0,19,1,13,9600,2,1,
0,0,12,2,9,10000,5,0,
0,0,6,19,14,9600,3,1,
0,0,2,18,12,9600,2,1,
0,0,12,19,12,10000,5,0,
0,0,9,6,13,9600,3,1,
0,0,9,20,12,9600,4,1,
0,0,2,2,7,10000,5,0,
0,0,6,12,12,9600,3,1,
0,0,4,2,11,10000,2,0,
0,0,10,7,10,9200,7,0,
0,0,12,2,9,10000,5,0,
0,0,10,5,14,9600,3,1,
0,0,18,4,13,9600,3,1,
0,0,8,11,9,9200,7,0,
0,0,17,11,12,9600,4,1,
0,0,1,4,10,10000,1,0,
0,0,2,16,9,10000,5,0,
0,0,9,5,10,10000,5,0,
0,0,5,14,10,9200,7,0,
0,0,9,19,13,9600,4,1,
0,0,17,9,13,9600,4,1,
0,0,12,2,14,9600,2,1,
0,0,17,5,9,9200,7,0,
0,0,9,10,10,9200,7,0,
0,0,6,4,10,10000,5,0,
0,0,5,19,10,9200,7,0,
0,0,18,17,13,10000,5,0,
0,0,13,6,12,9600,3,1,
0,0,1,19,14,9600,2,1,
0,0,4,17,9,9200,7,0,
0,0,4,11,10,10000,5,0,
0,0,13,12,14,9600,4,1,
0,0,14,20,13,10000,5,0,
0,0,3,20,10,9600,6,0,
0,0,14,20,14,10000,5,0,
0,0,5,13,9,9600,6,0,
0,0,12,7,12,9600,3,1,
0,0,5,1,9,10000,1,0,
0,0,5,9,10,10000,5,0,
0,0,19,14,12,10000,5,0,
0,0,3,3,8,9600,6,0,
0,0,15,2,10,10000,5,0,
0,0,11,3,11,10000,5,0,
0,0,8,9,13,9600,3,1,
0,0,3,1,9,10000,1,0,
0,0,16,6,10,9200,7,0,
0,0,12,16,12,9600,4,1,
0,0,4,3,11,10000,5,0,
0,0,15,2,10,10000,5,0,
0,0,9,11,12,9600,3,1,
0,0,20,20,12,10000,5,0,
0,0,4,20,11,9200,7,0,
0,0,3,6,13,9600,2,1,
0,0,6,13,12,9600,3,1,
0,0,17,3,10,9600,6,0,
0,0,10,7,10,9200,7,0,
0,0,6,2,12,9600,3,1,
0,0,8,5,9,10000,5,0,
0,0,6,18,11,9200,7,0,
0,0,2,4,13,9200,3,2,
0,0,12,17,13,10000,4,0,
0,0,4,15,13,9600,3,1,
0,0,1,5,8,10000,5,0,
0,0,14,11,12,9600,4,1,
0,0,15,3,9,10000,5,0,
0,0,5,5,12,9600,2,1,
0,0,2,5,7,9200,7,0,
0,0,5,9,9,10000,5,0,
0,0,12,1,12,9600,3,1,
0,0,12,12,14,9600,4,1,
0,0,1,3,8,10000,5,0,
0,0,4,10,13,9600,2,1,
0,0,4,9,9,10000,5,0,
0,0,7,17,13,9600,3,1,
0,0,12,5,14,9600,3,1,
0,0,8,6,10,10000,5,0,
0,0,7,15,14,9600,3,1,
0,0,8,2,14,9600,2,1,
0,0,15,4,9,9600,6,0,
0,0,18,10,12,9600,4,1,
0,0,4,10,13,9600,2,1,
0,0,4,7,11,10000,5,0,
0,0,15,10,13,9600,4,1,
0,0,7,5,10,10000,5,0,
0,0,18,5,11,9200,7,0,
0,0,2,19,9,10000,5,0,
0,0,15,9,12,9600,4,1,
0,0,5,20,11,9200,7,0,
0,0,9,18,13,9600,4,1,
0,0,17,15,13,10000,5,0,
0,0,15,17,13,10000,5,0,
0,0,1,7,8,9600,6,0,
0,0,20,4,14,9600,3,1,
0,0,18,12,14,10000,5,0,
0,0,19,19,13,10000,5,0,
0,0,8,9,14,9600,3,1,
0,0,20,4,11,9200,7,0,
